StudentID,Age,Attendance,StudyHours,Marks
7710,24,76,1,36
7711,21,86,1,98
7712,20,53,8,49
7713,22,59,5,88
7714,18,80,8,91
7715,23,90,5,57
7716,22,54,5,87
7717,22,100,5,65
7718,23,85,3,57
7719,18,68,1,75
7720,18,87,5,95
7721,20,73,6,41
7722,19,59,5,92
7723,19,98,2,100
7724,21,92,6,89
7725,23,57,9,49
7726,21,67,8,63
7727,23,95,8,93
7728,22,59,10,44
7729,20,87,8,57
7730,20,98,3,72
7731,21,57,2,76
7732,18,69,8,53
7733,22,96,4,89
7734,19,62,10,68
7735,24,100,1,52
7736,22,51,2,68
7737,22,97,6,62
7738,21,83,6,57
7739,22,83,9,62
7740,19,94,8,96
7741,19,78,7,56
7742,20,75,10,84
7743,23,89,4,58
7744,23,88,6,99
7745,21,79,10,66
7746,23,71,8,82
7747,19,91,10,91
7748,24,72,3,59
7749,21,86,7,67
7750,20,61,4,37
7751,23,76,2,90
7752,21,61,4,38
7753,19,59,3,69
7754,22,97,10,78
7755,19,89,2,92
7756,22,71,1,63
7757,20,86,4,41
7758,22,82,2,62
7759,19,66,6,93
7760,19,94,8,99
7761,20,71,9,57
7762,22,81,4,99
7763,23,60,5,75
7764,22,78,4,39
7765,19,59,3,57
7766,21,94,6,60
7767,18,85,6,97
7768,21,72,9,100
7769,22,57,3,69
7770,23,54,9,60
7771,20,75,3,83
7772,20,84,1,83
7773,24,100,6,93
7774,18,95,9,78
7775,22,55,3,76
7776,23,90,5,73
7777,19,81,10,84
7778,20,68,3,78
7779,19,71,4,45
7780,20,98,9,76
7781,21,77,3,52
7782,19,92,1,89
7783,18,61,8,42
7784,24,66,10,100
7785,23,63,10,69
7786,24,66,9,59
7787,24,58,2,61
7788,20,81,1,35
7789,23,78,5,63
7790,21,82,10,69
7791,21,79,4,71
7792,20,76,4,94
7793,21,99,10,37
7794,21,55,10,91
7795,20,90,9,54
7796,22,78,6,82
7797,21,71,5,67
7798,21,93,5,72
7799,23,59,10,43
7800,19,66,5,76
7801,20,55,4,84
7802,20,50,7,75
7803,18,92,5,74
7804,18,90,2,71
7805,23,66,6,96
7806,18,91,8,67
7807,19,74,10,49
7808,20,80,1,84
7809,19,98,6,57
7810,21,62,3,86
7811,21,71,8,68
7812,18,99,6,61
7813,18,51,4,45
7814,24,81,9,47
7815,18,76,3,83
7816,19,98,1,38
7817,21,65,9,70
7818,21,100,9,100
7819,23,81,6,98
7820,19,76,9,62
7821,19,69,9,53
7822,23,77,6,86
7823,24,76,7,77
7824,22,67,5,42
7825,23,89,9,49
7826,23,78,9,83
7827,19,79,5,64
7828,21,67,1,89
7829,24,69,3,49
7830,18,64,1,81
7831,21,50,5,37
7832,24,96,8,35
7833,23,96,9,57
7834,19,62,10,64
7835,21,56,4,79
7836,21,68,7,100
7837,20,55,5,55
7838,23,79,6,83
7839,21,64,10,78
7840,22,68,1,38
7841,20,67,1,83
7842,20,79,8,63
7843,22,70,5,67
7844,19,59,9,39
7845,23,69,5,82
7846,18,68,8,44
7847,20,85,7,53
7848,20,78,1,55
7849,24,76,6,63
7850,19,73,9,48
7851,24,99,3,42
7852,19,86,3,69
7853,24,63,8,79
7854,23,61,1,77
7855,20,51,7,96
7856,21,72,7,46
7857,22,91,4,87
7858,23,66,10,56
7859,19,58,3,62
7860,18,58,10,78
7861,24,76,9,94
7862,21,96,1,64
7863,23,61,10,77
7864,19,65,1,66
7865,20,65,6,69
7866,23,87,9,37
7867,18,92,7,91
7868,22,63,5,68
7869,23,90,5,72
7870,23,92,7,97
7871,20,94,9,82
7872,19,86,6,69
7873,18,55,4,58
7874,19,85,3,64
7875,24,72,2,88
7876,23,98,8,82
7877,24,68,5,37
7878,24,50,2,62
7879,19,96,9,70
7880,23,88,7,67
7881,19,83,1,93
7882,18,51,10,65
7883,20,56,10,46
7884,23,92,1,94
7885,21,67,4,65
7886,18,51,10,90
7887,22,100,4,79
7888,24,88,7,55
7889,19,72,1,52
7890,21,64,3,38
7891,22,82,6,82
7892,20,74,6,60
7893,23,100,2,35
7894,21,100,5,75
7895,24,99,3,95
7896,22,97,5,83
7897,18,93,8,51
7898,19,53,1,91
7899,22,98,3,72
7900,21,50,4,73
7901,24,74,7,63
7902,23,100,9,78
7903,20,96,3,42
7904,20,95,8,47
7905,19,89,10,99
7906,20,86,2,84
7907,23,94,9,81
7908,22,63,9,42
7909,21,89,9,56
7910,23,74,9,35
7911,23,71,6,80
7912,21,52,6,87
7913,19,78,9,95
7914,19,53,9,65
7915,24,73,4,37
7916,21,83,4,57
7917,18,58,1,95
7918,21,63,4,37
7919,23,93,7,48
7920,21,81,1,73
7921,18,59,8,67
7922,24,76,2,64
7923,21,67,8,95
7924,22,88,5,83
7925,20,70,2,50
7926,23,99,9,88
7927,22,55,4,88
7928,20,97,1,78
7929,24,72,10,74
7930,18,88,2,99
7931,22,79,7,47
7932,21,74,4,100
7933,19,64,4,83
7934,24,59,3,53
7935,19,75,4,80
7936,19,95,6,65
7937,21,65,5,82
7938,23,97,5,98
7939,23,95,7,45
7940,22,98,5,80
7941,18,61,2,98
7942,20,78,8,52
7943,20,79,9,74
7944,20,50,8,75
7945,20,50,7,47
7946,23,91,3,67
7947,20,66,6,49
7948,23,54,9,44
7949,21,67,7,94
7950,19,80,9,40
7951,23,97,1,87
7952,18,95,9,72
7953,18,90,8,48
7954,24,68,10,63
7955,20,52,1,82
7956,18,55,4,41
7957,19,98,4,73
7958,24,78,4,50
7959,21,86,6,74
7960,20,84,2,74
7961,23,67,7,51
7962,19,92,8,68
7963,24,58,8,44
7964,24,62,9,54
7965,19,95,7,53
7966,18,58,9,46
7967,18,97,10,39
7968,18,70,3,40
7969,22,87,10,41
7970,19,65,4,90
7971,19,50,5,66
7972,21,67,1,48
7973,23,85,5,46
7974,20,71,7,45
7975,20,69,7,83
7976,24,94,4,52
7977,21,56,1,81
7978,23,78,3,77
7979,24,82,10,72
7980,21,74,1,42
7981,20,99,2,98
7982,23,74,9,68
7983,22,66,5,63
7984,24,72,3,48
7985,19,88,2,74
7986,18,55,1,60
7987,22,74,10,90
7988,23,75,8,71
7989,18,98,9,100
7990,20,69,3,46
7991,20,82,1,59
7992,18,95,4,46
7993,24,58,6,70
7994,19,88,5,76
7995,23,75,5,80
7996,22,66,9,44
7997,24,78,2,42
7998,20,61,8,53
7999,20,61,4,75
8000,23,53,6,60
8001,23,74,4,74
8002,24,87,2,59
8003,19,70,3,88
8004,24,76,6,49
8005,19,77,2,94
8006,21,55,10,47
8007,22,90,1,36
8008,24,93,1,41
8009,22,84,1,48
8010,24,94,9,84
8011,22,98,9,95
8012,21,74,3,95
8013,19,58,6,62
8014,23,82,6,43
8015,21,63,2,43
8016,22,55,2,39
8017,22,54,5,59
8018,22,70,1,90
8019,18,93,6,85
8020,24,70,10,92
8021,19,67,1,83
8022,18,83,4,70
8023,23,70,2,74
8024,24,65,6,45
8025,18,69,10,72
8026,22,91,8,75
8027,18,71,9,81
8028,23,66,2,47
8029,24,54,7,56
8030,21,67,8,56
8031,18,72,8,88
8032,19,80,5,81
8033,22,65,9,57
8034,19,74,3,54
8035,20,79,10,87
8036,19,71,4,54
8037,24,72,6,79
8038,21,96,9,94
8039,21,84,8,62
8040,21,87,6,61
8041,22,98,5,69
8042,24,77,2,67
8043,18,52,9,44
8044,22,87,5,64
8045,20,76,5,69
8046,19,69,5,61
8047,22,62,8,99
8048,23,69,3,55
8049,18,70,3,38
8050,18,89,5,45
8051,19,50,9,81
8052,24,87,3,74
8053,21,81,1,86
8054,24,79,9,59
8055,18,66,3,86
8056,20,99,4,84
8057,19,71,7,83
8058,22,54,5,89
8059,22,59,9,86
8060,24,71,4,85
8061,18,64,10,91
8062,21,93,5,55
8063,18,72,3,85
8064,22,71,10,37
8065,24,86,1,61
8066,18,66,3,50
8067,24,85,7,74
8068,19,87,1,46
8069,21,51,5,60
8070,19,67,10,40
8071,24,50,2,78
8072,21,58,5,99
8073,24,67,5,78
8074,21,82,6,62
8075,20,76,3,35
8076,21,59,5,60
8077,23,50,4,77
8078,22,86,8,93
8079,21,91,1,36
8080,18,80,7,63
8081,20,83,6,61
8082,24,72,1,62
8083,18,88,5,72
8084,20,72,4,78
8085,23,86,5,92
8086,19,89,8,73
8087,22,76,8,86
8088,23,70,4,44
8089,22,72,8,50
8090,22,92,3,75
8091,23,75,3,80
8092,23,90,2,96
8093,22,79,3,35
8094,24,98,3,49
8095,18,57,2,96
8096,18,82,6,76
8097,22,91,3,89
8098,18,54,5,76
8099,24,95,9,88
8100,24,51,5,37
8101,18,68,4,92
8102,19,98,5,85
8103,21,69,8,100
8104,19,51,3,58
8105,20,83,5,99
8106,24,71,3,55
8107,23,69,9,76
8108,20,50,10,95
8109,21,62,9,84
8110,24,84,6,44
8111,24,58,2,60
8112,23,98,10,95
8113,22,80,5,37
8114,19,83,2,81
8115,21,93,1,78
8116,24,58,3,47
8117,18,98,1,44
8118,18,67,2,100
8119,22,97,4,80
8120,20,79,3,69
8121,19,59,3,82
8122,18,94,1,99
8123,24,84,5,38
8124,21,69,9,53
8125,18,82,10,53
8126,18,86,4,74
8127,21,62,7,94
8128,19,83,1,51
8129,18,60,10,72
8130,22,56,6,74
8131,21,86,7,58
8132,21,72,6,74
8133,19,97,8,78
8134,22,62,3,45
8135,20,89,9,49
8136,18,60,4,69
8137,23,53,5,65
8138,18,51,3,84
8139,18,100,5,77
8140,22,58,6,61
8141,19,91,7,44
8142,22,72,6,75
8143,20,93,1,67
8144,21,65,9,99
8145,18,63,2,90
8146,23,96,5,51
8147,22,70,10,54
8148,24,72,9,64
8149,24,82,9,87
8150,24,78,1,52
8151,24,70,5,65
8152,24,51,5,85
8153,20,88,5,98
8154,20,81,10,69
8155,20,61,6,43
8156,20,96,8,57
8157,23,75,7,88
8158,24,87,9,87
8159,23,80,7,93
8160,21,62,6,94
8161,22,91,4,87
8162,23,53,3,55
8163,18,77,3,67
8164,22,72,3,63
8165,21,90,9,97
8166,24,76,5,45
8167,21,99,6,81
8168,18,88,5,100
8169,23,69,3,100
8170,20,96,4,58
8171,19,68,2,70
8172,20,95,9,77
8173,18,69,2,58
8174,24,54,9,93
8175,22,64,1,76
8176,24,71,5,94
8177,24,72,7,37
8178,22,99,5,92
8179,22,84,2,66
8180,23,60,1,65
8181,23,77,6,42
8182,20,79,5,45
8183,18,70,7,91
8184,20,86,6,83
8185,20,87,9,100
8186,23,53,9,60
8187,19,62,2,74
8188,21,83,10,46
8189,19,55,10,70
8190,24,63,4,37
8191,23,54,10,58
8192,19,56,2,67
8193,19,66,6,49
8194,19,78,7,44
8195,22,79,6,49
8196,24,59,2,51
8197,19,70,2,97
8198,24,84,8,84
8199,21,60,1,66
8200,20,96,6,53
8201,20,63,7,86
8202,23,77,6,77
8203,22,85,1,46
8204,22,81,3,42
8205,23,80,1,71
8206,23,80,10,61
8207,22,54,9,44
8208,20,94,10,70
8209,24,97,2,100
8210,23,50,4,37
8211,23,58,4,61
8212,24,97,2,37
8213,22,58,7,59
8214,24,64,9,81
8215,24,63,3,46
8216,22,76,5,70
8217,24,96,4,46
8218,19,72,8,89
8219,23,86,10,70
8220,19,95,8,58
8221,20,96,6,40
8222,20,100,6,90
8223,21,89,9,46
8224,23,59,8,36
8225,20,77,3,79
8226,24,100,2,51
8227,22,82,2,75
8228,20,72,7,83
8229,19,58,9,86
8230,20,62,9,96
8231,19,65,6,67
8232,22,98,3,97
8233,22,62,3,91
8234,19,87,1,52
8235,24,64,4,44
8236,19,79,5,79
8237,23,92,7,45
8238,21,61,2,43
8239,19,82,9,94
8240,22,70,2,79
8241,24,92,1,93
8242,24,98,8,54
8243,22,99,3,45
8244,20,63,2,58
8245,24,97,3,36
8246,23,85,3,78
8247,24,76,8,64
8248,24,76,1,80
8249,21,96,6,47
8250,23,54,2,35
8251,18,69,5,52
8252,22,73,8,47
8253,18,50,4,46
8254,21,89,4,64
8255,23,88,4,60
8256,24,63,2,97
8257,22,89,7,96
8258,21,100,10,63
8259,24,62,9,92
8260,21,81,5,46
8261,23,69,7,84
8262,23,78,2,52
8263,23,91,10,52
8264,22,60,3,48
8265,23,55,7,38
8266,24,58,1,80
8267,24,68,5,62
8268,21,66,4,100
8269,24,74,8,53
8270,22,85,8,98
8271,19,96,3,77
8272,19,98,1,97
8273,18,64,4,63
8274,18,71,4,54
8275,19,65,10,35
8276,19,63,2,78
8277,19,53,9,60
8278,23,51,6,87
8279,21,54,8,42
8280,23,78,7,86
8281,19,75,3,65
8282,20,53,8,53
8283,19,63,1,43
8284,24,74,8,87
8285,22,59,4,93
8286,19,87,9,56
8287,22,90,8,42
8288,19,93,10,91
8289,21,87,8,97
8290,23,89,1,98
8291,20,77,6,46
8292,20,68,3,98
8293,21,89,10,72
8294,24,100,3,59
8295,23,78,10,42
8296,19,91,10,60
8297,19,88,4,39
8298,19,83,1,84
8299,24,100,2,47
8300,22,58,7,80
8301,22,58,2,91
8302,19,71,9,94
8303,21,84,10,81
8304,23,91,4,38
8305,24,82,7,77
8306,22,79,8,69
8307,18,65,6,42
8308,21,72,7,46
8309,23,72,5,98
8310,22,75,9,86
8311,23,92,10,49
8312,21,64,6,36
8313,23,82,6,78
8314,18,58,7,60
8315,18,92,2,51
8316,21,76,10,59
8317,23,98,7,96
8318,21,63,5,60
8319,20,63,5,76
8320,19,66,10,88
8321,18,65,1,54
8322,19,52,2,71
8323,20,53,10,58
8324,18,80,10,54
8325,24,94,7,95
8326,24,77,10,79
8327,21,88,3,64
8328,22,59,5,89
8329,22,79,2,85
8330,23,98,5,53
8331,22,57,2,56
8332,23,69,10,46
8333,20,81,2,79
8334,21,77,4,37
8335,20,71,8,53
8336,24,73,2,97
8337,19,78,6,85
8338,21,59,1,43
8339,20,70,8,36
8340,24,68,5,73
8341,21,90,6,86
8342,21,84,6,54
8343,24,66,8,95
8344,23,58,7,41
8345,21,86,9,83
8346,21,90,10,83
8347,19,74,6,88
8348,20,99,6,35
8349,20,94,9,96
8350,23,89,6,83
8351,23,82,5,58
8352,24,67,10,60
8353,20,71,7,50
8354,18,82,6,54
8355,22,55,8,37
8356,24,63,10,58
8357,24,50,1,46
8358,23,84,3,75
8359,18,92,3,62
8360,18,78,5,96
8361,21,87,2,46
8362,18,98,4,90
8363,21,65,1,87
8364,23,51,5,84
8365,20,90,7,100
8366,20,89,6,84
8367,22,58,8,89
8368,22,86,2,79
8369,24,89,9,83
8370,18,59,6,98
8371,23,60,3,68
8372,22,54,7,35
8373,20,62,2,59
8374,19,96,1,91
8375,22,78,8,72
8376,24,69,5,42
8377,18,83,8,88
8378,24,87,3,61
8379,23,78,4,98
8380,22,76,10,85
8381,21,76,7,89
8382,18,61,5,79
8383,22,62,7,52
8384,21,100,9,43
8385,21,59,10,51
8386,19,82,2,45
8387,23,80,5,65
8388,23,54,5,36
8389,20,60,4,85
8390,22,66,9,81
8391,22,75,10,52
8392,23,64,10,58
8393,18,62,7,58
8394,20,76,9,89
8395,19,60,10,98
8396,19,89,5,88
8397,22,92,5,43
8398,20,90,1,73
8399,24,96,3,85
8400,24,60,4,98
8401,22,99,8,84
8402,19,95,1,78
8403,20,79,3,95
8404,21,94,8,78
8405,21,50,3,68
8406,23,53,4,94
8407,24,65,3,72
8408,20,86,7,97
8409,20,50,5,73
8410,18,67,2,69
8411,24,64,6,53
8412,21,69,4,100
8413,23,82,5,60
8414,20,84,3,49
8415,18,94,7,52
8416,20,66,1,36
8417,18,84,10,58
8418,19,53,7,37
8419,18,59,10,50
8420,21,100,6,81
8421,18,76,3,51
8422,23,56,8,88
8423,23,91,2,61
8424,20,95,4,66
8425,21,79,5,50
8426,18,75,4,91
8427,24,57,8,40
8428,21,67,5,91
8429,24,92,9,67
8430,22,61,5,36
8431,21,99,1,96
8432,24,90,5,90
8433,24,85,6,92
8434,19,58,6,68
8435,19,91,3,82
8436,20,54,4,92
8437,18,100,10,82
8438,19,63,7,55
8439,22,84,9,61
8440,20,80,4,52
8441,18,68,10,68
8442,24,65,8,65
8443,21,84,2,85
8444,19,74,1,56
8445,20,53,5,74
8446,21,57,6,86
8447,19,63,5,61
8448,19,50,1,97
8449,20,75,5,67
8450,18,53,3,100
8451,20,80,5,86
8452,24,71,5,51
8453,19,69,1,75
8454,20,58,6,61
8455,19,90,3,41
8456,18,75,1,53
8457,23,53,8,99
8458,23,83,7,90
8459,18,71,1,60
8460,24,61,2,37
8461,23,57,9,92
8462,23,83,6,92
8463,22,58,10,98
8464,23,85,7,41
8465,18,66,5,57
8466,20,64,5,75
8467,22,60,9,96
8468,23,86,2,55
8469,18,78,6,97
8470,18,56,2,86
8471,24,72,5,84
8472,20,60,7,52
8473,19,74,1,91
8474,18,72,3,63
8475,19,80,3,72
8476,20,99,7,50
8477,22,74,5,85
8478,20,66,6,42
8479,22,75,2,81
8480,18,80,7,48
8481,23,79,9,64
8482,20,76,7,61
8483,24,61,6,70
8484,23,52,4,43
8485,20,87,5,74
8486,18,83,6,91
8487,19,71,4,99
8488,21,55,1,42
8489,19,58,6,59
8490,18,92,6,45
8491,23,51,8,42
8492,20,65,6,37
8493,20,70,3,40
8494,23,84,9,70
8495,21,81,6,100
8496,20,61,4,75
8497,22,51,7,42
8498,20,95,1,91
8499,20,68,1,83
8500,23,62,1,57
8501,19,54,9,46
8502,19,74,9,61
8503,24,59,1,41
8504,24,51,7,35
8505,18,76,9,65
8506,20,88,4,93
8507,18,72,7,37
8508,24,93,2,37
8509,23,94,10,37
8510,20,54,1,95
8511,19,92,8,53
8512,23,92,5,82
8513,19,77,3,51
8514,22,72,8,56
8515,22,56,4,58
8516,22,69,4,48
8517,18,54,2,81
8518,21,57,7,59
8519,19,96,9,37
8520,23,88,2,89
8521,19,80,10,79
8522,21,57,4,88
8523,21,55,4,83
8524,24,81,2,81
8525,22,75,10,97
8526,22,91,10,56
8527,20,65,7,52
8528,23,55,2,77
8529,21,67,10,41
8530,20,81,6,58
8531,20,61,4,50
8532,19,98,7,89
8533,20,68,3,84
8534,21,71,8,91
8535,22,95,2,41
8536,23,91,4,83
8537,19,89,5,67
8538,24,55,10,56
8539,21,63,1,95
8540,22,92,7,35
8541,24,80,6,35
8542,20,92,6,87
8543,21,52,6,99
8544,18,53,8,70
8545,21,80,10,55
8546,22,68,2,86
8547,23,69,2,55
8548,23,54,2,36
8549,18,75,4,71
8550,21,60,5,97
8551,19,98,8,53
8552,18,98,10,68
8553,21,100,1,72
8554,20,92,7,41
8555,20,88,4,70
8556,22,51,2,71
8557,24,83,4,63
8558,20,84,10,35
8559,23,99,10,80
8560,19,69,7,81
8561,18,84,3,80
8562,23,91,10,82
8563,18,79,3,64
8564,20,62,4,77
8565,21,51,5,52
8566,20,52,1,81
8567,19,100,4,81
8568,23,50,10,100
8569,19,53,1,93
8570,19,88,3,36
8571,18,52,5,78
8572,22,57,9,96
8573,23,69,7,48
8574,20,66,3,88
8575,18,96,6,86
8576,22,98,4,82
8577,20,60,4,42
8578,21,54,7,84
8579,19,69,1,81
8580,19,64,9,72
8581,23,77,1,70
8582,22,88,6,98
8583,19,94,7,54
8584,19,92,6,78
8585,24,82,4,52
8586,24,91,3,38
8587,24,78,10,99
8588,19,56,8,64
8589,21,82,4,86
8590,18,54,2,48
8591,20,90,7,72
8592,20,69,1,58
8593,22,83,3,52
8594,23,94,6,86
8595,24,75,4,96
8596,21,67,9,62
8597,20,53,9,35
8598,21,62,7,51
8599,23,93,2,80
8600,19,53,2,88
8601,21,86,4,37
8602,23,61,6,38
8603,23,60,8,85
8604,23,71,2,62
8605,18,82,8,42
8606,22,53,6,58
8607,22,88,4,66
8608,20,65,10,54
8609,21,86,2,65
8610,23,86,9,54
8611,21,59,8,93
8612,18,93,6,87
8613,19,70,1,38
8614,23,77,2,79
8615,21,91,8,68
8616,21,76,5,40
8617,23,82,4,87
8618,22,77,3,100
8619,20,75,2,97
8620,23,81,8,86
8621,18,54,4,65
8622,20,92,8,40
8623,24,56,2,97
8624,19,52,3,45
8625,24,58,4,91
8626,19,56,5,93
8627,23,99,5,68
8628,23,75,4,87
8629,21,90,3,80
8630,18,85,3,37
8631,22,73,1,99
8632,24,76,6,47
8633,24,72,1,100
8634,21,53,9,68
8635,21,78,7,82
8636,18,62,10,98
8637,18,86,10,38
8638,21,63,5,76
8639,23,65,2,69
8640,20,96,6,36
8641,24,95,7,89
8642,24,97,6,37
8643,21,80,8,69
8644,18,53,6,55
8645,24,80,4,93
8646,19,70,1,45
8647,19,67,6,88
8648,20,53,9,68
8649,19,57,4,98
8650,22,72,10,44
8651,23,72,7,86
8652,18,75,4,72
8653,18,58,9,48
8654,24,93,4,57
8655,19,74,3,70
8656,18,74,4,90
8657,24,61,1,68
8658,23,75,4,38
8659,21,67,3,44
8660,20,76,5,84
8661,23,88,7,35
8662,19,88,1,88
8663,19,84,10,44
8664,23,56,5,59
8665,24,79,4,72
8666,22,68,5,56
8667,21,76,1,73
8668,21,95,2,84
8669,23,91,8,98
8670,24,72,6,49
8671,20,68,8,52
8672,19,72,5,73
8673,23,85,4,100
8674,22,76,3,39
8675,18,69,3,53
8676,20,55,3,43
8677,23,58,9,73
8678,21,93,1,48
8679,24,54,8,61
8680,24,63,4,38
8681,19,100,9,68
8682,18,56,10,87
8683,21,55,3,60
8684,20,64,3,38
8685,20,98,2,97
8686,24,52,1,86
8687,22,61,9,75
8688,20,54,7,87
8689,23,89,5,49
8690,20,89,6,58
8691,19,80,3,54
8692,19,73,9,97
8693,20,55,8,98
8694,22,75,7,85
8695,19,78,2,97
8696,23,86,2,44
8697,20,65,5,35
8698,23,66,9,59
8699,20,83,7,42
8700,22,62,1,77
8701,24,99,4,47
8702,24,59,7,66
8703,20,65,8,68
8704,19,67,7,70
8705,19,67,3,57
8706,21,85,4,44
8707,19,81,6,62
8708,23,65,7,92
8709,23,93,4,63
8710,19,90,9,40
8711,20,70,1,55
8712,21,91,8,37
8713,21,91,8,38
8714,19,82,8,76
8715,24,86,7,68
8716,24,72,2,68
8717,21,93,10,98
8718,23,83,7,95
8719,18,62,4,95
8720,19,95,4,92
8721,20,73,8,39
8722,23,91,7,66
8723,24,93,2,87
8724,21,91,6,72
8725,21,72,5,59
8726,22,98,2,98
8727,24,51,4,99
8728,18,57,9,82
8729,24,60,4,53
8730,21,88,10,60
8731,22,76,9,56
8732,23,99,6,54
8733,21,70,4,85
8734,24,54,4,87
8735,18,68,9,72
8736,23,53,9,44
8737,19,91,10,90
8738,22,81,5,37
8739,21,54,3,44
8740,22,100,1,35
8741,18,75,7,52
8742,19,66,3,39
8743,23,91,4,39
8744,20,85,6,79
8745,24,81,7,78
8746,19,70,10,51
8747,19,93,4,54
8748,20,95,10,53
8749,21,54,8,46
8750,20,97,1,82
8751,19,72,9,78
8752,22,53,9,47
8753,20,98,10,93
8754,24,100,8,63
8755,24,73,6,62
8756,24,69,3,71
8757,24,90,5,94
8758,23,77,8,38
8759,20,59,10,47
8760,22,76,2,60
8761,24,93,5,53
8762,22,88,5,93
8763,22,90,2,89
8764,20,57,5,77
8765,18,74,2,47
8766,18,100,7,46
8767,19,99,3,83
8768,20,57,4,65
8769,20,68,3,73
8770,24,80,5,94
8771,21,65,4,42
8772,20,73,2,93
8773,22,52,9,77
8774,19,63,4,36
8775,24,80,1,72
8776,21,53,1,73
8777,20,55,2,100
8778,21,90,2,92
8779,24,93,3,66
8780,20,98,2,90
8781,18,74,6,51
8782,24,84,1,69
8783,18,63,10,38
8784,24,99,10,54
8785,24,80,8,45
8786,22,63,9,59
8787,23,60,7,90
8788,18,95,4,50
8789,19,84,9,49
8790,24,63,7,80
8791,23,60,4,51
8792,21,95,2,95
8793,18,86,10,82
8794,19,87,3,35
8795,24,99,6,51
8796,22,77,10,56
8797,21,62,2,47
8798,22,53,2,49
8799,19,82,7,51
8800,24,63,5,94
8801,24,81,6,84
8802,23,99,9,92
8803,21,97,8,82
8804,18,70,2,59
8805,18,51,10,90
8806,20,79,9,84
8807,21,93,10,41
8808,21,50,8,40
8809,24,50,1,68
8810,19,70,2,42
8811,24,61,8,88
8812,22,71,2,63
8813,19,69,6,76
8814,23,62,6,94
8815,18,64,3,74
8816,20,60,4,35
8817,24,94,5,46
8818,21,81,4,70
8819,23,77,7,88
8820,23,80,7,50
8821,18,81,3,87
8822,22,66,1,84
8823,20,52,2,83
8824,21,96,9,89
8825,19,58,7,88
8826,21,77,8,85
8827,23,67,7,50
8828,19,73,1,39
8829,18,89,8,65
8830,24,90,8,65
8831,19,79,6,80
8832,20,59,10,95
8833,18,63,8,50
8834,23,72,10,44
8835,18,60,5,58
8836,22,85,1,98
8837,23,76,9,83
8838,23,88,10,90
8839,21,96,1,52
8840,24,67,2,84
8841,20,94,4,77
8842,20,58,10,76
8843,21,80,4,50
8844,20,89,8,35
8845,20,75,2,79
8846,24,70,5,56
8847,24,57,3,53
8848,21,65,2,87
8849,22,54,3,80
8850,24,72,9,83
8851,24,62,8,38
8852,23,57,10,48
8853,19,80,10,54
8854,24,65,3,55
8855,23,71,7,96
8856,19,63,4,65
8857,23,60,2,69
8858,21,60,8,51
8859,20,88,10,73
8860,20,92,9,93
8861,22,60,1,76
8862,19,85,6,47
8863,19,83,3,57
8864,19,68,8,75
8865,23,100,10,43
8866,19,93,10,54
8867,22,98,3,89
8868,19,98,10,84
8869,24,67,1,96
8870,23,53,3,68
8871,19,89,8,48
8872,21,58,5,92
8873,20,92,4,60
8874,20,69,2,65
8875,23,98,7,74
8876,24,58,4,60
8877,24,78,7,73
8878,24,52,6,42
8879,20,70,1,93
8880,21,80,9,91
8881,22,92,10,50
8882,18,95,3,45
8883,19,95,7,66
8884,22,73,8,39
8885,21,55,2,36
8886,18,92,7,68
8887,21,52,3,42
8888,19,64,6,88
8889,22,93,7,68
8890,23,50,1,93
8891,19,95,6,69
8892,22,76,1,49
8893,21,60,9,54
8894,22,68,7,53
8895,24,88,3,98
8896,20,81,2,58
8897,24,82,3,51
8898,22,82,9,45
8899,23,74,8,45
8900,18,91,6,40
8901,22,89,5,88
8902,18,87,4,78
8903,18,52,6,44
8904,18,78,4,96
8905,24,93,10,76
8906,18,97,8,48
8907,23,96,3,72
8908,24,79,9,78
8909,24,73,5,57
8910,23,68,7,48
8911,19,75,6,41
8912,22,90,4,76
8913,22,70,3,77
8914,19,95,5,81
8915,18,93,4,80
8916,22,91,8,41
8917,21,77,8,90
8918,19,89,3,55
8919,18,83,2,80
8920,21,70,7,74
8921,24,51,8,95
8922,19,72,3,78
8923,23,77,2,70
8924,21,53,4,48
8925,23,100,7,87
8926,23,89,2,100
8927,22,99,7,96
8928,22,82,6,56
8929,21,68,1,48
8930,23,94,5,53
8931,22,58,2,94
8932,24,79,8,78
8933,24,89,6,83
8934,21,86,5,49
8935,22,91,9,89
8936,19,91,5,91
8937,21,75,8,62
8938,22,64,8,70
8939,21,86,10,52
8940,21,96,5,80
8941,18,82,5,73
8942,21,82,5,55
8943,19,53,10,42
8944,18,67,7,52
8945,22,70,5,37
8946,22,96,2,68
8947,23,56,5,63
8948,22,80,5,59
8949,22,99,8,55
8950,18,57,10,77
8951,18,67,6,87
8952,18,50,10,83
8953,21,50,7,92
8954,24,56,10,72
8955,18,93,10,94
8956,21,50,8,73
8957,21,52,5,40
8958,23,52,10,84
8959,22,86,10,79
8960,18,65,7,91
8961,22,100,8,84
8962,18,96,10,85
8963,18,55,10,95
8964,20,79,8,55
8965,22,75,9,58
8966,18,74,10,67
8967,19,94,1,43
8968,20,89,9,40
8969,24,55,3,45
8970,19,69,7,61
8971,18,83,4,36
8972,24,76,6,72
8973,23,97,4,90
8974,23,63,3,58
8975,19,74,8,94
8976,18,64,3,52
8977,20,94,9,89
8978,19,87,10,73
8979,21,58,4,96
